Date_NP,Date,Open,High,Low,Close,Volume,ID PAIRE
2018-05-252,2018-05-25,6477.51904296875,6544.595703125,6318.50439453125,6420.72119140625,4178394644,2
2018-05-262,2018-05-26,6426.1630859375,6519.45068359375,6308.2578125,6314.06005859375,3477716711,2
2018-05-272,2018-05-27,6319.3818359375,6336.2578125,6241.16748046875,6304.08984375,3470670719,2
2018-05-282,2018-05-28,6306.7333984375,6332.94921875,6109.869140625,6139.01416015625,4336373076,2
2018-05-292,2018-05-29,6133.396484375,6524.8544921875,6102.13427734375,6477.62646484375,4908685936,2
2018-05-302,2018-05-30,6475.1474609375,6564.765625,6275.0751953125,6350.986328125,4221008431,2
2018-05-312,2018-05-31,6350.6689453125,6516.70068359375,6316.93994140625,6411.30126953125,4386286348,2
2018-06-012,2018-06-01,6416.8876953125,6505.8857421875,6344.0732421875,6467.7958984375,4220806367,2
2018-06-022,2018-06-02,6463.7392578125,6600.197265625,6429.89697265625,6555.2744140625,4236106209,2
2018-06-032,2018-06-03,6545.53173828125,6650.84912109375,6529.19384765625,6617.7353515625,4158889189,2
2018-06-042,2018-06-04,6619.689453125,6639.68115234375,6391.892578125,6423.72216796875,4268396239,2
2018-06-052,2018-06-05,6412.12158203125,6523.197265625,6330.337890625,6510.1142578125,4231400116,2
2018-06-062,2018-06-06,6503.47119140625,6523.7666015625,6378.17529296875,6497.98779296875,3983580813,2
2018-06-072,2018-06-07,6495.30517578125,6563.17919921875,6492.548828125,6511.9501953125,3804427051,2
2018-06-082,2018-06-08,6517.8017578125,6521.67919921875,6433.228515625,6480.46923828125,3593047683,2
2018-06-092,2018-06-09,6486.92822265625,6530.32470703125,6401.47900390625,6401.47900390625,3268077593,2
2018-06-102,2018-06-10,6373.916015625,6373.916015625,5698.2080078125,5759.16162109375,4926453311,2
2018-06-112,2018-06-11,5770.42333984375,5868.51806640625,5679.73388671875,5867.74267578125,4031322538,2
2018-06-122,2018-06-12,5866.80810546875,5875.11474609375,5566.306640625,5603.43896484375,3962186117,2
2018-06-132,2018-06-13,5615.7998046875,5646.849609375,5334.03759765625,5380.359375,4280926921,2
2018-06-142,2018-06-14,5374.30078125,5796.0078125,5370.4619140625,5773.525390625,4444481937,2
2018-06-152,2018-06-15,5772.4267578125,5778.98095703125,5543.0947265625,5562.66064453125,3407762516,2
2018-06-162,2018-06-16,5561.68701171875,5679.75390625,5515.88720703125,5643.2841796875,2751934274,2
2018-06-172,2018-06-17,5639.294921875,5676.84130859375,5607.16943359375,5607.16943359375,2677957008,2
2018-06-182,2018-06-18,5616.48681640625,5841.78173828125,5549.828125,5791.40087890625,3473385502,2
2018-06-192,2018-06-19,5797.91064453125,5900.28515625,5764.5361328125,5842.703125,3501363500,2
2018-06-202,2018-06-20,5843.41064453125,5887.2529296875,5709.74072265625,5853.45947265625,3358935821,2
2018-06-212,2018-06-21,5856.51708984375,5889.26953125,5795.9345703125,5800.0,3041566822,2
2018-06-222,2018-06-22,5807.01513671875,5811.4384765625,5153.66796875,5219.81103515625,4358481380,2
2018-06-232,2018-06-23,5225.31103515625,5340.90087890625,5209.6181640625,5287.4130859375,2944109824,2
2018-06-242,2018-06-24,5288.95751953125,5340.00830078125,4999.06494140625,5294.8193359375,3917068318,2
2018-06-252,2018-06-25,5293.73876953125,5409.8583984375,5237.21044921875,5341.63623046875,4701949090,2
2018-06-262,2018-06-26,5345.37109375,5369.3212890625,5231.51611328125,5231.51611328125,2815727912,2
2018-06-272,2018-06-27,5223.5576171875,5347.40869140625,5221.5751953125,5325.3154296875,2850908064,2
2018-06-282,2018-06-28,5321.88232421875,5338.64892578125,5078.29638671875,5105.45703125,2999048745,2
2018-06-292,2018-06-29,5100.86474609375,5359.6337890625,5010.94775390625,5322.51953125,3394872906,2
2018-06-302,2018-06-30,5319.02783203125,5534.11767578125,5319.02783203125,5481.46875,3889292326,2
2018-07-012,2018-07-01,5488.04248046875,5506.1630859375,5383.283203125,5468.248046875,4100239630,2
2018-07-022,2018-07-02,5463.58935546875,5765.9248046875,5416.33740234375,5682.28515625,3777431313,2
2018-07-032,2018-07-03,5667.23388671875,5736.8388671875,5531.22607421875,5600.4716796875,4007470418,2
2018-07-042,2018-07-04,5618.7236328125,5817.30078125,5528.8076171875,5659.24658203125,3582681352,2
2018-07-052,2018-07-05,5661.099609375,5772.78466796875,5604.52880859375,5678.84716796875,4276144207,2
2018-07-062,2018-07-06,5678.4619140625,5705.35546875,5578.50927734375,5681.9921875,3673018251,2
2018-07-072,2018-07-07,5677.9140625,5844.1806640625,5601.7373046875,5838.16943359375,3372567104,2
2018-07-082,2018-07-08,5838.91015625,5862.84375,5744.91748046875,5764.513671875,2881635646,2
2018-07-092,2018-07-09,5765.53515625,5822.13525390625,5721.3818359375,5734.73095703125,3162750868,2
2018-07-102,2018-07-10,5732.57080078125,5754.88134765625,5390.80615234375,5397.75732421875,3455640897,2
2018-07-112,2018-07-11,5398.45654296875,5499.11279296875,5396.3603515625,5477.73681640625,3122203104,2
2018-07-122,2018-07-12,5479.509765625,5479.31494140625,5261.89306640625,5341.11669921875,3232867529,2
2018-07-132,2018-07-13,5346.44970703125,5403.33056640625,5300.66796875,5338.5107421875,3256653884,2
2018-07-142,2018-07-14,5346.59814453125,5389.978515625,5316.40576171875,5371.09130859375,2502071045,2
2018-07-152,2018-07-15,5368.16455078125,5480.068359375,5354.30859375,5445.830078125,2813375551,2
2018-07-162,2018-07-16,5443.57763671875,5758.73388671875,5443.111328125,5758.73388671875,4036730107,2
2018-07-172,2018-07-17,5756.9404296875,6338.25830078125,5696.8974609375,6283.07568359375,5116675427,2
2018-07-182,2018-07-18,6278.16650390625,6471.1357421875,6253.625,6330.6533203125,5242128469,2
2018-07-192,2018-07-19,6337.02685546875,6436.88037109375,6265.42431640625,6407.1220703125,4386159108,2
2018-07-202,2018-07-20,6407.58544921875,6487.84375,6249.58154296875,6275.92578125,4213065274,2
2018-07-212,2018-07-21,6274.72265625,6347.1923828125,6197.6533203125,6331.53271484375,3180244001,2
2018-07-222,2018-07-22,6330.2607421875,6428.95556640625,6298.5751953125,6319.52490234375,3148019504,2
2018-07-232,2018-07-23,6316.3046875,6646.2841796875,6313.13916015625,6595.20166015625,4389736572,2
2018-07-242,2018-07-24,6599.8203125,7210.70751953125,6590.40380859375,7210.70751953125,6229298858,2
2018-07-252,2018-07-25,7172.5244140625,7204.3740234375,6925.0322265625,6970.59716796875,4980318705,2
2018-07-262,2018-07-26,6966.72900390625,7079.701171875,6769.814453125,6828.90771484375,4207394297,2
2018-07-272,2018-07-27,6827.89404296875,7087.54541015625,6731.140625,7004.984375,4457686973,2
2018-07-282,2018-07-28,7008.458984375,7054.60693359375,6958.45068359375,7028.26904296875,3422057378,2
2018-07-292,2018-07-29,7039.9970703125,7096.9970703125,6984.54052734375,7049.0263671875,3522763544,2
2018-07-302,2018-07-30,7051.70263671875,7066.06591796875,6760.16064453125,6989.4736328125,4743164730,2
2018-07-312,2018-07-31,6990.0888671875,6987.982421875,6585.89013671875,6657.345703125,4524283392,2
2018-08-012,2018-08-01,6647.59130859375,6647.0224609375,6435.9404296875,6538.25244140625,4113891271,2
2018-08-022,2018-08-02,6546.2099609375,6615.29296875,6472.89013671875,6531.8515625,3637557186,2
2018-08-032,2018-08-03,6527.52685546875,6529.2177734375,6324.34423828125,6427.2412109375,4000302585,2
2018-08-042,2018-08-04,6430.94140625,6481.79296875,6037.9267578125,6080.0986328125,3690144376,2
2018-08-052,2018-08-05,6078.568359375,6139.48486328125,6000.43212890625,6114.60205078125,3182621107,2
2018-08-062,2018-08-06,6109.8095703125,6198.365234375,5963.25390625,6014.70849609375,3396694930,2
2018-08-072,2018-08-07,6020.349609375,6166.67529296875,5815.44287109375,5821.1533203125,4036548573,2
2018-08-082,2018-08-08,5815.74853515625,5813.744140625,5360.0380859375,5432.755859375,4363254932,2
2018-08-092,2018-08-09,5432.54931640625,5752.50048828125,5394.1044921875,5699.609375,3702742103,2
2018-08-102,2018-08-10,5702.37744140625,5714.1396484375,5367.67724609375,5420.4296875,3969044698,2
2018-08-112,2018-08-11,5421.3759765625,5657.966796875,5354.1015625,5517.72998046875,3547633655,2
2018-08-122,2018-08-12,5507.14306640625,5638.9990234375,5466.69580078125,5549.626953125,4972570877,2
2018-08-132,2018-08-13,5566.01416015625,5740.80078125,5463.55419921875,5524.6689453125,3582752873,2
2018-08-142,2018-08-14,5515.97509765625,5518.6416015625,5234.09033203125,5464.22509765625,4672748105,2
2018-08-152,2018-08-15,5483.35986328125,5809.9560546875,5484.32666015625,5562.578125,4316594657,2
2018-08-162,2018-08-16,5549.97802734375,5696.9990234375,5535.2412109375,5571.4423828125,3806877748,2
2018-08-172,2018-08-17,5576.8779296875,5755.44287109375,5564.32666015625,5753.8076171875,4365646586,2
2018-08-182,2018-08-18,5756.255859375,5785.9140625,5555.41650390625,5616.64794921875,3483885634,2
2018-08-192,2018-08-19,5615.607421875,5718.0166015625,5562.25390625,5688.61572265625,2895138585,2
2018-08-202,2018-08-20,5683.75439453125,5718.08935546875,5482.65869140625,5489.974609375,3189539640,2
2018-08-212,2018-08-21,5483.48291015625,5619.21533203125,5479.11279296875,5606.80908203125,2918154325,2
2018-08-222,2018-08-22,5604.64013671875,5889.2353515625,5441.62646484375,5504.75634765625,4029791091,2
2018-08-232,2018-08-23,5500.12109375,5674.87841796875,5501.07080078125,5662.8076171875,2968960139,2
2018-08-242,2018-08-24,5677.22705078125,5782.6005859375,5627.50244140625,5782.6005859375,3526219775,2
2018-08-252,2018-08-25,5782.591796875,5842.55224609375,5766.2509765625,5819.80029296875,2850529214,2
2018-08-262,2018-08-26,5812.44287109375,5829.748046875,5697.22900390625,5759.77685546875,2829969944,2
2018-08-272,2018-08-27,5762.81689453125,5893.37451171875,5756.07470703125,5893.37451171875,3440335559,2
2018-08-282,2018-08-28,5898.88720703125,6080.1845703125,5896.453125,6068.82763671875,3985239032,2
2018-08-292,2018-08-29,6064.9189453125,6093.2841796875,5961.02294921875,6019.09814453125,3541065938,2
2018-08-302,2018-08-30,6016.19384765625,6043.484375,5856.13037109375,5983.22021484375,3826845580,2
2018-08-312,2018-08-31,5979.56787109375,6082.1943359375,5950.7783203125,6067.40234375,3875894474,2
2018-09-012,2018-09-01,6073.6357421875,6243.8916015625,6067.8076171875,6201.6123046875,3548624881,2
2018-09-022,2018-09-02,6198.4482421875,6299.0859375,6148.94384765625,6271.7490234375,3733649534,2
2018-09-032,2018-09-03,6277.1904296875,6300.421875,6210.7099609375,6252.20458984375,3520289356,2
2018-09-042,2018-09-04,6254.736328125,6381.2919921875,6251.99462890625,6354.4755859375,3688942598,2
2018-09-052,2018-09-05,6354.302734375,6370.98388671875,5839.2763671875,5839.2763671875,4986211639,2
2018-09-062,2018-09-06,5806.876953125,5801.39111328125,5500.44677734375,5619.390625,4753825630,2
2018-09-072,2018-09-07,5619.17529296875,5642.84228515625,5499.84521484375,5598.7099609375,3692043979,2
2018-09-082,2018-09-08,5592.736328125,5656.86962890625,5365.353515625,5389.9921875,3320110813,2
2018-09-092,2018-09-09,5387.7412109375,5580.6943359375,5368.556640625,5451.04248046875,3176650229,2
2018-09-102,2018-09-10,5451.65673828125,5519.46337890625,5444.97705078125,5460.40380859375,3204020014,2
2018-09-112,2018-09-11,5462.2841796875,5517.7373046875,5403.72021484375,5452.6005859375,3320891918,2
2018-09-122,2018-09-12,5448.986328125,5472.88427734375,5408.8662109375,5464.85400390625,3496713413,2
2018-09-132,2018-09-13,5466.95361328125,5594.42724609375,5463.193359375,5575.59228515625,3602455300,2
2018-09-142,2018-09-14,5573.966796875,5632.8779296875,5519.98095703125,5600.8857421875,3505521156,2
2018-09-152,2018-09-15,5598.0390625,5643.0341796875,5584.408203125,5627.10693359375,2765995872,2
2018-09-162,2018-09-16,5621.5,5628.07861328125,5555.6416015625,5607.14111328125,2816596404,2
2018-09-172,2018-09-17,5604.45654296875,5623.568359375,5356.08984375,5383.2705078125,3351714090,2
2018-09-182,2018-09-18,5383.02197265625,5458.43017578125,5361.2646484375,5456.28173828125,3579763638,2
2018-09-192,2018-09-19,5456.75244140625,5523.30615234375,5319.0029296875,5481.95703125,3796555860,2
2018-09-202,2018-09-20,5482.22265625,5544.712890625,5430.55810546875,5536.32763671875,3692297556,2
2018-09-212,2018-09-21,5531.40234375,5781.505859375,5514.2080078125,5728.07470703125,5555414821,2
2018-09-222,2018-09-22,5728.15966796875,5795.783203125,5627.58837890625,5717.0439453125,3835465727,2
2018-09-232,2018-09-23,5711.37939453125,5748.89306640625,5685.896484375,5712.162109375,3572958259,2
2018-09-242,2018-09-24,5707.17431640625,5719.046875,5600.08251953125,5611.99462890625,3554447900,2
2018-09-252,2018-09-25,5618.99755859375,5618.52880859375,5423.7705078125,5479.009765625,4016893838,2
2018-09-262,2018-09-26,5484.38134765625,5604.0498046875,5436.91455078125,5527.2841796875,3776169001,2
2018-09-272,2018-09-27,5527.53076171875,5766.65380859375,5520.853515625,5738.58642578125,3959497896,2
2018-09-282,2018-09-28,5740.3056640625,5836.251953125,5683.1591796875,5721.9248046875,4318427031,2
2018-09-292,2018-09-29,5721.03759765625,5721.03759765625,5607.8330078125,5685.60791015625,3758009754,2
2018-09-302,2018-09-30,5687.97607421875,5724.513671875,5657.9609375,5708.814453125,3448504607,2
2018-10-012,2018-10-01,5703.89453125,5739.14306640625,5647.73046875,5691.2568359375,3455517677,2
2018-10-022,2018-10-02,5694.38330078125,5713.15234375,5662.5537109375,5674.99951171875,3444471473,2
2018-10-032,2018-10-03,5673.060546875,5691.357421875,5577.7470703125,5666.68212890625,3387596218,2
2018-10-042,2018-10-04,5662.603515625,5733.0,5662.583984375,5711.3291015625,3333351985,2
2018-10-052,2018-10-05,5709.12353515625,5745.990234375,5699.044921875,5745.00146484375,3185026293,2
2018-10-062,2018-10-06,5744.9755859375,5750.25830078125,5706.24169921875,5715.35888671875,2827824488,2
2018-10-072,2018-10-07,5717.4150390625,5765.03955078125,5688.068359375,5730.56201171875,2869754836,2
2018-10-082,2018-10-08,5728.16650390625,5807.1083984375,5725.99462890625,5788.3251953125,3462659600,2
2018-10-092,2018-10-09,5789.064453125,5793.4013671875,5754.20849609375,5772.57373046875,3111788285,2
2018-10-102,2018-10-10,5770.53125,5771.0029296875,5681.20556640625,5710.787109375,3284543913,2
2018-10-112,2018-10-11,5711.83642578125,5712.0009765625,5386.94921875,5397.4462890625,4470356475,2
2018-10-122,2018-10-12,5382.78857421875,5454.76220703125,5380.27783203125,5425.62939453125,3271592547,2
2018-10-132,2018-10-13,5428.65576171875,5454.96875,5412.85791015625,5435.49560546875,2649466819,2
2018-10-142,2018-10-14,5437.6572265625,5511.65380859375,5430.44580078125,5445.26513671875,2670572684,2
2018-10-152,2018-10-15,5446.74560546875,6023.1884765625,5416.7373046875,5694.49609375,6362854095,2
2018-10-162,2018-10-16,5698.7001953125,5764.97412109375,5671.630859375,5699.34912109375,3520818684,2
2018-10-172,2018-10-17,5694.51904296875,5711.2548828125,5649.18212890625,5691.61865234375,3555653960,2
2018-10-182,2018-10-18,5689.79248046875,5712.3935546875,5631.50439453125,5654.044921875,3425647284,2
2018-10-192,2018-10-19,5655.23193359375,5668.0283203125,5613.974609375,5608.35546875,3104454988,2
2018-10-202,2018-10-20,5604.46044921875,5636.38232421875,5594.12060546875,5628.98291015625,2931192523,2
2018-10-212,2018-10-21,5629.763671875,5686.119140625,5617.54150390625,5632.01513671875,2826811302,2
2018-10-222,2018-10-22,5635.2294921875,5703.26220703125,5632.8232421875,5653.8974609375,3201088479,2
2018-10-232,2018-10-23,5640.99853515625,5670.59912109375,5621.2880859375,5644.21630859375,3238974043,2
2018-10-242,2018-10-24,5647.3955078125,5688.4208984375,5637.85107421875,5700.39208984375,3005302035,2
2018-10-252,2018-10-25,5690.9287109375,5718.7646484375,5651.27294921875,5692.96337890625,2839805286,2
2018-10-262,2018-10-26,5686.7939453125,5711.970703125,5669.2392578125,5673.8232421875,2897091615,2
2018-10-272,2018-10-27,5679.16015625,5702.443359375,5655.228515625,5678.7568359375,2973504975,2
2018-10-282,2018-10-28,5680.7548828125,5702.12890625,5643.9521484375,5690.88623046875,3022665008,2
2018-10-292,2018-10-29,5695.9658203125,5707.16259765625,5545.82470703125,5566.75537109375,3691968685,2
2018-10-302,2018-10-30,5571.1708984375,5594.53955078125,5543.1552734375,5583.5576171875,3332979152,2
2018-10-312,2018-10-31,5585.955078125,5597.97802734375,5569.06884765625,5583.1943359375,3704012541,2
2018-11-012,2018-11-01,5584.01025390625,5769.17626953125,5571.66064453125,5592.873046875,3323042331,2
2018-11-022,2018-11-02,5593.5791015625,5617.72265625,5558.29345703125,5610.328125,3719062834,2
2018-11-032,2018-11-03,5609.27392578125,5620.54150390625,5569.869140625,5586.45849609375,3213017648,2
2018-11-042,2018-11-04,5590.15576171875,5604.48974609375,5530.06298828125,5593.52392578125,3851188945,2
2018-11-052,2018-11-05,5582.99462890625,5690.45703125,5583.8349609375,5626.59423828125,3659057732,2
2018-11-062,2018-11-06,5638.56787109375,5660.2275390625,5618.23876953125,5651.3935546875,4111087388,2
2018-11-072,2018-11-07,5655.73291015625,5710.0830078125,5655.56689453125,5710.90771484375,4321359168,2
2018-11-082,2018-11-08,5704.3251953125,5718.56298828125,5664.927734375,5676.85986328125,4103683993,2
2018-11-092,2018-11-09,5667.55517578125,5682.31103515625,5621.5419921875,5632.30224609375,3834021298,2
2018-11-102,2018-11-10,5632.751953125,5678.32470703125,5632.02880859375,5653.57275390625,3268462772,2
2018-11-112,2018-11-11,5657.462890625,5665.94873046875,5601.04052734375,5661.89501953125,3478646911,2
2018-11-122,2018-11-12,5662.03955078125,5679.33544921875,5668.6669921875,5675.6865234375,3826779310,2
2018-11-132,2018-11-13,5678.3212890625,5671.40869140625,5608.1064453125,5621.90380859375,3981440268,2
2018-11-142,2018-11-14,5614.6103515625,5651.3671875,4891.9443359375,5072.28271484375,6540122837,2
2018-11-152,2018-11-15,5070.337890625,5103.982421875,4742.3701171875,4987.66796875,6209949223,2
2018-11-162,2018-11-16,4985.27490234375,4993.83642578125,4814.95458984375,4882.03515625,4622651782,2
2018-11-172,2018-11-17,4884.6884765625,4884.6884765625,4833.009765625,4864.482421875,3768698770,2
2018-11-182,2018-11-18,4869.22021484375,4950.3857421875,4869.22021484375,4927.89697265625,3645119265,2
2018-11-192,2018-11-19,4925.34912109375,4925.34912109375,4228.88720703125,4253.2783203125,6146211678,2
2018-11-202,2018-11-20,4246.36181640625,4325.11767578125,3758.260498046875,3914.934326171875,7411762371,2
2018-11-212,2018-11-21,3926.26806640625,4108.708984375,3821.099365234375,4041.602783203125,5374658783,2
2018-11-222,2018-11-22,4049.931396484375,4064.77294921875,3828.33447265625,3828.59765625,4006990218,2
2018-11-232,2018-11-23,3824.00244140625,3863.33642578125,3676.019775390625,3833.607666015625,4296045244,2
2018-11-242,2018-11-24,3834.119140625,3891.793701171875,3346.856689453125,3422.34521484375,4126734063,2
2018-11-252,2018-11-25,3422.36279296875,3633.762451171875,3160.732177734375,3537.531494140625,6021470398,2
2018-11-262,2018-11-26,3541.829833984375,3617.831787109375,3211.142578125,3334.84033203125,5715449728,2
2018-11-272,2018-11-27,3322.75048828125,3420.365234375,3235.728759765625,3381.91796875,5309779005,2
2018-11-282,2018-11-28,3383.467041015625,3858.087646484375,3383.467041015625,3744.877685546875,6403821651,2
2018-11-292,2018-11-29,3754.661865234375,3886.449951171875,3642.70556640625,3756.497802734375,5709438582,2
2018-11-302,2018-11-30,3765.3525390625,3794.583251953125,3467.999755859375,3549.296875,5343483250,2
2018-12-012,2018-12-01,3555.654296875,3807.3779296875,3507.279052734375,3722.878662109375,4748090193,2
2018-12-022,2018-12-02,3710.56640625,3799.59228515625,3632.39892578125,3650.523681640625,4640620690,2
2018-12-032,2018-12-03,3656.446533203125,3664.173095703125,3382.031494140625,3429.27294921875,4482008546,2
2018-12-042,2018-12-04,3422.391845703125,3579.513671875,3369.523681640625,3488.168212890625,4432454213,2
2018-12-052,2018-12-05,3489.999267578125,3501.039306640625,3308.42578125,3308.42578125,4673119431,2
2018-12-062,2018-12-06,3308.180419921875,3417.479736328125,3095.351318359375,3095.351318359375,5167560339,2
2018-12-072,2018-12-07,3087.58447265625,3087.58447265625,2881.19873046875,3004.021484375,6004302076,2
2018-12-082,2018-12-08,3005.7548828125,3079.656005859375,2943.161376953125,3053.366943359375,4659853943,2
2018-12-092,2018-12-09,3050.8310546875,3237.706787109375,3047.200439453125,3168.852294921875,4337708091,2
2018-12-102,2018-12-10,3167.97412109375,3196.638916015625,3056.5205078125,3084.092041015625,4420967997,2
2018-12-112,2018-12-11,3079.71923828125,3091.149658203125,2996.7001953125,3024.58935546875,4148173620,2
2018-12-122,2018-12-12,3021.43505859375,3109.474365234375,3013.322265625,3065.84521484375,3639470296,2
2018-12-132,2018-12-13,3066.132080078125,3068.712890625,2902.290283203125,2916.662353515625,3822988659,2
2018-12-142,2018-12-14,2914.689453125,2930.04931640625,2836.92724609375,2867.300048828125,3866795553,2
2018-12-152,2018-12-15,2868.637939453125,2896.38720703125,2822.041015625,2862.2392578125,3140792551,2
2018-12-162,2018-12-16,2861.80859375,2922.90380859375,2859.6376953125,2876.57666015625,3311144225,2
2018-12-172,2018-12-17,2877.33837890625,3170.844970703125,2876.710693359375,3124.2685546875,4766099159,2
2018-12-182,2018-12-18,3123.275146484375,3253.785888671875,3066.173828125,3249.05029296875,5196397947,2
2018-12-192,2018-12-19,3258.67724609375,3463.3154296875,3238.545654296875,3289.634033203125,5981038213,2
2018-12-202,2018-12-20,3286.4931640625,3665.837158203125,3276.359130859375,3608.391357421875,7791277058,2
2018-12-212,2018-12-21,3608.070068359375,3666.05615234375,3390.392333984375,3426.889404296875,6337467427,2
2018-12-222,2018-12-22,3428.24365234375,3530.072021484375,3391.0029296875,3530.072021484375,4929760951,2
2018-12-232,2018-12-23,3536.062744140625,3589.165283203125,3499.0341796875,3516.36328125,5408908807,2
2018-12-242,2018-12-24,3517.24365234375,3750.7021484375,3517.24365234375,3576.951904296875,6350365580,2
2018-12-252,2018-12-25,3578.753662109375,3586.549560546875,3297.537841796875,3342.62158203125,5394996031,2
2018-12-262,2018-12-26,3346.59326171875,3411.1865234375,3310.973388671875,3395.22802734375,4688475417,2
2018-12-272,2018-12-27,3392.916259765625,3407.929443359375,3188.728515625,3197.248291015625,4487918526,2
2018-12-282,2018-12-28,3195.960693359375,3459.712158203125,3178.294921875,3429.697021484375,4922254447,2
2018-12-292,2018-12-29,3437.1904296875,3464.51953125,3339.224365234375,3339.224365234375,4362951863,2
2018-12-302,2018-12-30,3340.95166015625,3411.224365234375,3318.95556640625,3379.538330078125,4170344379,2
2018-12-312,2018-12-31,3380.236083984375,3366.611083984375,3242.27978515625,3256.927734375,4056771164,2
2019-01-012,2019-01-01,3260.419921875,3358.304931640625,3235.65283203125,3353.505859375,3772904282,2
2019-01-022,2019-01-02,3358.422119140625,3481.464111328125,3323.5703125,3483.446044921875,4633091490,2
2019-01-032,2019-01-03,3473.87158203125,3471.459228515625,3355.364013671875,3368.355712890625,3977171075,2
2019-01-042,2019-01-04,3363.94873046875,3392.450439453125,3333.139892578125,3385.297607421875,4254278768,2
2019-01-052,2019-01-05,3380.25732421875,3426.704833984375,3367.01416015625,3374.292724609375,4508432437,2
2019-01-062,2019-01-06,3366.679931640625,3590.927001953125,3357.76513671875,3572.601806640625,4905016564,2
2019-01-072,2019-01-07,3574.443359375,3586.8115234375,3515.712890625,3506.494384765625,4554786508,2
2019-01-082,2019-01-08,3509.339111328125,3591.6376953125,3492.50341796875,3518.60791015625,4632231428,2
2019-01-092,2019-01-09,3519.37158203125,3549.9384765625,3510.328369140625,3492.60546875,4427887595,2
2019-01-102,2019-01-10,3491.71044921875,3515.612548828125,3181.4765625,3197.2578125,5974139645,2
2019-01-112,2019-01-11,3192.72314453125,3239.57080078125,3169.443603515625,3215.769775390625,4830339183,2
2019-01-122,2019-01-12,3215.427734375,3225.8974609375,3186.5068359375,3192.19677734375,4165967738,2
2019-01-132,2019-01-13,3190.07568359375,3203.931396484375,3093.601318359375,3100.2216796875,4084792180,2
2019-01-142,2019-01-14,3104.109619140625,3249.573486328125,3098.569580078125,3230.38037109375,4926029291,2
2019-01-152,2019-01-15,3228.39111328125,3241.083251953125,3171.643798828125,3180.91796875,4851261531,2
2019-01-162,2019-01-16,3181.456787109375,3237.273193359375,3177.5263671875,3206.829833984375,4732988810,2
2019-01-172,2019-01-17,3203.914306640625,3230.761962890625,3179.520263671875,3228.888916015625,4796438707,2
2019-01-182,2019-01-18,3228.488525390625,3232.405517578125,3198.4306640625,3217.80126953125,4401105431,2
2019-01-192,2019-01-19,3212.996826171875,3306.3818359375,3212.996826171875,3280.021484375,5239221707,2
2019-01-202,2019-01-20,3277.27490234375,3293.058349609375,3150.602783203125,3168.37353515625,4911786934,2
2019-01-212,2019-01-21,3167.8095703125,3172.1025390625,3130.11767578125,3145.284912109375,4401553439,2
2019-01-222,2019-01-22,3144.659423828125,3185.6015625,3115.655517578125,3172.09619140625,4676089688,2
2019-01-232,2019-01-23,3172.92626953125,3190.161865234375,3132.524169921875,3148.845947265625,4772516490,2
2019-01-242,2019-01-24,3148.3310546875,3199.286376953125,3134.04541015625,3183.176025390625,4652392026,2
2019-01-252,2019-01-25,3188.94384765625,3194.637451171875,3150.447998046875,3156.998291015625,4618153557,2
2019-01-262,2019-01-26,3156.953857421875,3205.380126953125,3151.367919921875,3158.251953125,4469541555,2
2019-01-272,2019-01-27,3160.2041015625,3167.203857421875,3129.02734375,3140.374755859375,4881255301,2
2019-01-282,2019-01-28,3140.6279296875,3142.06201171875,3008.073486328125,3036.359619140625,6044747641,2
2019-01-292,2019-01-29,3034.98388671875,3042.30810546875,2973.738037109375,3015.4541015625,5157195714,2
2019-01-302,2019-01-30,3012.242431640625,3059.73193359375,2998.61572265625,3035.26513671875,5184854539,2
2019-01-312,2019-01-31,3034.592529296875,3061.366455078125,3011.675048828125,3020.302490234375,5093417572,2
2019-02-012,2019-02-01,3023.147705078125,3056.47412109375,2998.878173828125,3044.247314453125,4733081624,2
2019-02-022,2019-02-02,3041.35009765625,3075.093505859375,3026.468017578125,3073.150146484375,4426467434,2
2019-02-032,2019-02-03,3068.85498046875,3073.43603515625,3010.15869140625,3023.359619140625,4402303328,2
2019-02-042,2019-02-04,3026.67822265625,3036.474609375,3006.6142578125,3024.73291015625,4663004052,2
2019-02-052,2019-02-05,3021.285400390625,3045.831787109375,3017.62109375,3038.158203125,4581790350,2
2019-02-062,2019-02-06,3040.58251953125,3041.703125,2990.384033203125,3003.6240234375,4823543077,2
2019-02-072,2019-02-07,3004.47900390625,3023.773681640625,2992.611328125,2998.1572265625,4414116828,2
2019-02-082,2019-02-08,2999.833740234375,3262.93896484375,2990.34033203125,3237.059326171875,6829062223,2
2019-02-092,2019-02-09,3241.3017578125,3248.67822265625,3219.2080078125,3240.96435546875,5437061453,2
2019-02-102,2019-02-10,3242.72802734375,3263.156494140625,3212.017822265625,3258.583740234375,5547484136,2
2019-02-112,2019-02-11,3263.3740234375,3263.954345703125,3229.37255859375,3234.70947265625,5565257065,2
2019-02-122,2019-02-12,3229.6748046875,3237.48388671875,3208.133056640625,3223.957763671875,5718440360,2
2019-02-132,2019-02-13,3223.15087890625,3237.43212890625,3196.40869140625,3224.065673828125,5715596001,2
2019-02-142,2019-02-14,3223.7529296875,3237.303466796875,3191.997314453125,3202.042724609375,5551786978,2
2019-02-152,2019-02-15,3202.77099609375,3236.49169921875,3202.755859375,3205.250244140625,5392778873,2
2019-02-162,2019-02-16,3200.345703125,3233.604736328125,3200.345703125,3213.19677734375,5253613477,2
